1,159.16827
2,159.43756
3,162.79065
4,175.39459
5,182.8322
6,176.83748
7,149.85027
8,178.99182
9,161.18112
10,162.17642
11,180.05232
12,166.51614
13,152.05911
14,164.99245
15,171.02667
16,180.21193
17,168.65865
18,160.05751
19,176.11134
20,167.12589
21,151.88515
22,148.79156
23,168.63997
24,172.58382
25,171.31601
26,151.26393
27,160.8767
28,167.77472
29,166.08504
30,165.35805
31,159.5067
