date,temp
2021-10-01 07:57:22,25.7
2021-10-01 08:02:22,25.93
2021-10-01 08:07:22,25.8
2021-10-01 08:12:22,25.86
2021-10-01 08:17:21,25.9
2021-10-01 08:22:21,25.93
2021-10-01 08:27:21,26.06
2021-10-01 08:32:21,25.96
2021-10-01 08:37:21,26
2021-10-01 08:42:21,26
2021-10-01 08:47:21,26.16
2021-10-01 08:52:21,26.1
2021-10-01 08:57:21,26.2
2021-10-01 09:02:21,26.26
2021-10-01 09:07:21,26.36
2021-10-01 09:12:22,26.6
2021-10-01 09:17:21,26.73
2021-10-01 09:22:22,26.76
2021-10-01 09:27:22,26.9
2021-10-01 09:32:22,27.03
2021-10-01 09:37:22,27
2021-10-01 09:42:22,27.2
2021-10-01 09:47:21,27.23
2021-10-01 09:52:21,27.33
2021-10-01 09:57:21,27.26
2021-10-01 10:02:21,27.73
2021-10-01 10:07:21,28.13
2021-10-01 10:12:21,28.3
2021-10-01 10:17:21,28.33
2021-10-01 10:22:21,28.56
2021-10-01 10:27:21,28.73
2021-10-01 10:32:21,29
2021-10-01 10:37:21,29.26
2021-10-01 10:42:21,29.5
2021-10-01 10:47:21,29.4
2021-10-01 10:52:22,29.7
2021-10-01 10:57:22,29.9
2021-10-01 11:02:22,29.67
2021-10-01 11:07:22,29.5
2021-10-01 11:12:22,29.87
2021-10-01 11:17:21,29.86
2021-10-01 11:22:21,29.83
2021-10-01 11:27:21,30.03
2021-10-01 11:32:21,30.53
2021-10-01 11:37:21,30.83
2021-10-01 11:42:21,30.57
2021-10-01 11:47:21,31.23
2021-10-01 11:52:21,31.3
2021-10-01 11:57:21,31.43
2021-10-01 12:02:21,31.2
2021-10-01 12:07:22,31.06
2021-10-01 12:12:22,30.87
2021-10-01 12:17:22,31.23
2021-10-01 12:22:22,30.93
2021-10-01 12:27:22,30.7
2021-10-01 12:32:22,30.23
2021-10-01 12:37:22,30.3
2021-10-01 12:42:22,30.63
2021-10-01 12:47:22,30.33
2021-10-01 12:52:22,30.43
2021-10-01 12:57:21,29.96
2021-10-01 13:02:21,30.07
2021-10-01 13:07:21,30
2021-10-01 13:12:21,30.23
2021-10-01 13:17:21,29.73
2021-10-01 13:22:21,29.43
2021-10-01 13:27:21,29.36
2021-10-01 13:32:21,29.07
2021-10-01 13:37:21,28.86
2021-10-01 13:42:22,28.73
2021-10-01 13:47:21,29
2021-10-01 13:52:22,28.67
2021-10-01 13:57:22,29.17
2021-10-01 14:02:22,28.76
2021-10-01 14:07:22,29.2
2021-10-01 14:12:22,29.13
2021-10-01 14:17:22,29.67
2021-10-01 14:22:22,29.4
2021-10-01 14:27:21,28.83
2021-10-01 14:32:21,28.86
2021-10-01 14:37:21,29
2021-10-01 14:42:21,28.9
2021-10-01 14:47:21,29.17
2021-10-01 14:52:21,28.93
2021-10-01 14:57:21,28.93
2021-10-01 15:02:21,28.7
2021-10-01 15:07:22,28.47
2021-10-01 15:12:21,28.23
2021-10-01 15:17:22,28.3
2021-10-01 15:22:22,27.9
2021-10-01 15:27:22,27.7
2021-10-01 15:32:22,27.7
2021-10-01 15:37:22,27.8
2021-10-01 15:42:22,27.86
2021-10-01 15:47:22,27.7
2021-10-01 15:52:22,27.56
2021-10-01 15:57:22,27.5
2021-10-01 16:02:21,27.37
2021-10-01 16:07:21,27.4
2021-10-01 16:12:21,27.47
2021-10-01 16:17:21,27.3
2021-10-01 16:22:21,27.37
2021-10-01 16:27:21,27.26
2021-10-01 16:32:22,27.3
2021-10-01 16:37:22,27.23
2021-10-01 16:42:22,27.36
2021-10-01 16:47:22,27.36
2021-10-01 16:52:22,27.3
2021-10-01 16:57:22,27.3
2021-10-01 17:02:22,27.43
2021-10-01 17:07:22,27.47
2021-10-01 17:12:22,27.73
2021-10-01 17:17:22,25.23
2021-10-01 17:22:22,24.03
2021-10-01 17:27:22,23.53
2021-10-01 17:32:21,23.33
2021-10-01 17:37:21,23.67
2021-10-01 17:42:21,23.77
2021-10-01 17:47:21,23.96
2021-10-01 17:52:21,24.16
2021-10-01 17:57:21,24.13
2021-10-01 18:02:21,24.2
2021-10-01 18:07:21,24.33
2021-10-01 18:12:22,24.4
2021-10-01 18:17:22,24.47
2021-10-01 18:22:22,24.47
2021-10-01 18:27:22,24.5
2021-10-01 18:32:22,24.56
2021-10-01 18:37:22,24.6
2021-10-01 18:42:22,24.73
2021-10-01 18:47:22,24.73
2021-10-01 18:52:22,24.73
2021-10-01 18:57:22,24.73
2021-10-01 19:02:21,24.7
2021-10-01 19:07:21,24.63
2021-10-01 19:12:21,24.63
2021-10-01 19:17:21,24.66
2021-10-01 19:22:21,24.66
2021-10-01 19:27:21,24.7
2021-10-01 19:32:22,24.6
2021-10-01 19:37:21,24.8
2021-10-01 19:42:22,24.67
2021-10-01 19:47:22,24.5
2021-10-01 19:52:22,24.33
2021-10-01 19:57:22,24.2
2021-10-01 20:02:22,24.16
2021-10-01 20:07:22,24.23
2021-10-01 20:12:22,24.16
2021-10-01 20:17:22,24.13
2021-10-01 20:22:22,24.07
2021-10-01 20:27:22,24.03
2021-10-01 20:32:21,24
2021-10-01 20:37:21,24
2021-10-01 20:42:21,24
2021-10-01 20:47:21,24
2021-10-01 20:52:21,24
2021-10-01 20:57:21,23.93
2021-10-01 21:02:22,23.86
2021-10-01 21:07:22,23.9
2021-10-01 21:12:22,23.86
2021-10-01 21:17:22,23.93
2021-10-01 21:22:22,24
2021-10-01 21:27:22,24.03
2021-10-01 21:32:22,24.1
2021-10-01 21:37:22,24.03
2021-10-01 21:42:22,23.93
2021-10-01 21:47:22,23.97
2021-10-01 21:52:22,23.93
2021-10-01 21:57:22,24.03
2021-10-01 22:02:22,24.03
2021-10-01 22:07:21,24.03
2021-10-01 22:12:21,24
2021-10-01 22:17:21,23.9
2021-10-01 22:22:21,23.8
2021-10-01 22:27:21,23.76
2021-10-01 22:32:21,23.73
2021-10-01 22:37:22,23.7
2021-10-01 22:42:22,23.73
2021-10-01 22:47:22,23.73
2021-10-01 22:52:22,23.7
2021-10-01 22:57:22,23.6
2021-10-01 23:02:22,23.57
2021-10-01 23:07:22,23.67
2021-10-01 23:12:22,23.63
2021-10-01 23:17:22,23.57
2021-10-01 23:22:22,23.5
2021-10-01 23:27:22,23.43
2021-10-01 23:32:22,23.47
2021-10-01 23:37:21,23.47
2021-10-01 23:42:21,23.47
2021-10-01 23:47:21,23.53
2021-10-01 23:52:22,23.43
2021-10-01 23:57:22,23.57
2021-10-02 00:02:22,23.4
2021-10-02 00:07:22,23.57
2021-10-02 00:12:22,23.53
2021-10-02 00:17:22,23.63
2021-10-02 00:22:22,23.73
2021-10-02 00:27:22,23.77
2021-10-02 00:32:22,23.63
2021-10-02 00:37:22,23.57
2021-10-02 00:42:22,23.53
2021-10-02 00:47:22,23.47
2021-10-02 00:52:22,23.37
2021-10-02 00:57:22,23.33
2021-10-02 01:02:22,23.3
2021-10-02 01:07:21,23.26
2021-10-02 01:12:21,23.26
2021-10-02 01:17:21,23.33
2021-10-02 01:22:22,23.26
2021-10-02 01:27:22,23.36
2021-10-02 01:32:22,23.26
2021-10-02 01:37:22,23.33
2021-10-02 01:42:22,23.33
2021-10-02 01:47:22,23.17
2021-10-02 01:52:22,23.1
2021-10-02 01:57:22,23.1
2021-10-02 02:02:22,23.13
2021-10-02 02:07:22,23.03
2021-10-02 02:12:22,22.93
2021-10-02 02:17:22,23
2021-10-02 02:22:22,22.93
2021-10-02 02:27:22,22.93
2021-10-02 02:32:22,22.83
2021-10-02 02:37:21,22.77
2021-10-02 02:42:21,22.73
2021-10-02 02:47:21,22.73
2021-10-02 02:52:22,22.7
2021-10-02 02:57:22,22.66
2021-10-02 03:02:22,22.66
2021-10-02 03:07:22,22.66
2021-10-02 03:12:22,22.6
2021-10-02 03:17:22,22.56
2021-10-02 03:22:22,22.7
2021-10-02 03:27:22,22.7
2021-10-02 03:32:22,22.76
2021-10-02 03:37:22,22.63
2021-10-02 03:42:22,22.7
2021-10-02 03:47:22,22.66
2021-10-02 03:52:22,22.7
2021-10-02 03:57:22,22.63
2021-10-02 04:02:22,22.67
2021-10-02 04:07:23,22.7
2021-10-02 04:12:21,22.67
2021-10-02 04:17:22,22.63
2021-10-02 04:22:22,22.6
2021-10-02 04:27:22,22.63
2021-10-02 04:32:22,22.6
2021-10-02 04:37:22,22.6
2021-10-02 04:42:22,22.63
2021-10-02 04:47:22,22.76
2021-10-02 04:52:22,22.63
2021-10-02 04:57:22,22.6
2021-10-02 05:02:22,22.56
2021-10-02 05:07:22,22.53
2021-10-02 05:12:22,22.53
2021-10-02 05:17:22,22.5
2021-10-02 05:22:22,22.47
2021-10-02 05:27:22,22.4
2021-10-02 05:32:22,22.37
2021-10-02 05:37:22,22.43
2021-10-02 05:42:21,22.6
2021-10-02 05:47:22,22.56
2021-10-02 05:52:22,22.63
2021-10-02 05:57:22,22.63
2021-10-02 06:02:22,22.56
2021-10-02 06:07:22,22.63
2021-10-02 06:12:22,22.66
2021-10-02 06:17:22,22.63
2021-10-02 06:22:22,22.63
2021-10-02 06:27:22,22.63
2021-10-02 06:32:22,22.7
2021-10-02 06:37:22,22.73
2021-10-02 06:42:22,22.77
2021-10-02 06:47:22,22.8
2021-10-02 06:52:22,22.87
2021-10-02 06:57:22,23
2021-10-02 07:02:22,23.1
2021-10-02 07:07:22,23.23
2021-10-02 07:12:22,23.37
2021-10-02 07:17:22,23.53
2021-10-02 07:22:23,23.8
2021-10-02 07:27:22,23.87
2021-10-02 07:32:22,24
2021-10-02 07:37:22,24.17
2021-10-02 07:42:22,24.43
2021-10-02 07:47:22,24.7
2021-10-02 07:52:22,25.06
2021-10-02 07:57:22,25.33
2021-10-02 08:02:22,25.83
2021-10-02 08:07:22,25.67
2021-10-02 08:12:22,25.83
2021-10-02 08:17:22,26.23
2021-10-02 08:22:22,26.53
2021-10-02 08:27:22,26.8
2021-10-02 08:32:22,27.16
2021-10-02 08:37:22,27.07
2021-10-02 08:42:22,27.17
2021-10-02 08:47:22,27.7
2021-10-02 08:52:23,27.8
2021-10-02 08:57:22,27.83
2021-10-02 09:02:22,28.23
2021-10-02 09:07:22,28.36
2021-10-02 09:12:22,28.26
2021-10-02 09:17:22,28.67
2021-10-02 09:22:22,28.5
2021-10-02 09:27:22,28.77
2021-10-02 09:32:22,28.8
2021-10-02 09:37:22,28.83
2021-10-02 09:42:22,28.96
2021-10-02 09:47:22,29.3
2021-10-02 09:52:22,29.2
2021-10-02 09:57:22,28.67
2021-10-02 10:02:22,29.63
2021-10-02 10:07:22,29.3
2021-10-02 10:12:23,28.77
2021-10-02 10:17:23,29.06
2021-10-02 10:22:23,29.16
2021-10-02 10:27:22,29.86
2021-10-02 10:32:22,30.3
2021-10-02 10:37:22,29.76
2021-10-02 10:42:22,29.83
2021-10-02 10:47:22,30.16
2021-10-02 10:52:22,30.6
2021-10-02 10:57:22,30.76
2021-10-02 11:02:22,30.77
2021-10-02 11:07:22,30.9
2021-10-02 11:12:22,30.4
2021-10-02 11:17:22,30.26
2021-10-02 11:22:22,29.67
2021-10-02 11:27:22,29.8
2021-10-02 11:32:22,30
2021-10-02 11:37:22,29.83
2021-10-02 11:42:23,30.03
2021-10-02 11:47:23,30.2
2021-10-02 11:52:23,30.16
2021-10-02 11:57:23,29.8
2021-10-02 12:02:22,29.53
2021-10-02 12:07:22,30.63
2021-10-02 12:12:22,29.83
2021-10-02 12:17:22,30.56
2021-10-02 12:22:22,30.83
2021-10-02 12:27:22,31.63
2021-10-02 12:32:22,31.37
2021-10-02 12:37:22,32.33
2021-10-02 12:42:22,31.5
2021-10-02 12:47:22,30.93
2021-10-02 12:52:22,30.67
2021-10-02 12:57:22,30.8
2021-10-02 13:02:22,30.53
2021-10-02 13:07:22,30.3
2021-10-02 13:12:22,30
2021-10-02 13:17:22,29.33
2021-10-02 13:22:22,29.5
2021-10-02 13:27:22,29.3
2021-10-02 13:32:23,28.86
2021-10-02 13:37:23,28.7
2021-10-02 13:42:23,28.66
2021-10-02 13:47:23,28.53
2021-10-02 13:52:22,29.1
2021-10-02 13:57:22,28.86
2021-10-02 14:02:22,29.47
2021-10-02 14:07:22,29.46
2021-10-02 14:12:22,29.27
2021-10-02 14:17:54,29.23
2021-10-02 14:22:22,29.3
2021-10-02 14:27:22,29.66
2021-10-02 14:32:22,29.03
2021-10-02 14:37:22,28.93
2021-10-02 14:42:22,28.4
2021-10-02 14:47:23,28.33
2021-10-02 14:52:23,28.2
2021-10-02 14:57:23,28.1
2021-10-02 15:02:23,28.1
2021-10-02 15:07:23,27.93
2021-10-02 15:12:23,27.7
2021-10-02 15:17:22,26.9
2021-10-02 15:22:22,26.43
2021-10-02 15:27:22,26
2021-10-02 15:32:22,25.73
2021-10-02 15:37:22,25.63
2021-10-02 15:42:22,25.8
2021-10-02 15:47:22,25.93
2021-10-02 15:52:22,25.9
2021-10-02 15:57:22,25.97
2021-10-02 16:02:22,26.16
2021-10-02 16:07:22,26.07
2021-10-02 16:12:54,26.23
2021-10-02 16:17:22,26.23
2021-10-02 16:22:23,26.3
2021-10-02 16:27:23,26.33
2021-10-02 16:32:23,26.4
2021-10-02 16:37:23,26.4
2021-10-02 16:42:23,26.33
2021-10-02 16:47:22,26.43
2021-10-02 16:52:22,26.33
2021-10-02 16:57:22,26.3
2021-10-02 17:02:22,26.36
2021-10-02 17:07:22,26.3
2021-10-02 17:12:22,26.4
2021-10-02 17:17:22,26.43
2021-10-02 17:22:22,26.1
2021-10-02 17:27:22,25.96
2021-10-02 17:32:22,25.9
2021-10-02 17:37:22,25.9
2021-10-02 17:42:22,25.87
2021-10-02 17:47:22,25.8
2021-10-02 17:52:55,25.73
2021-10-02 17:57:23,25.8
2021-10-02 18:02:23,25.7
2021-10-02 18:07:23,25.67
2021-10-02 18:12:23,25.76
2021-10-02 18:17:23,25.8
2021-10-02 18:22:22,25.7
2021-10-02 18:27:22,25.7
2021-10-02 18:32:22,25.7
2021-10-02 18:37:22,25.67
2021-10-02 18:42:22,25.63
2021-10-02 18:47:22,25.6
2021-10-02 18:52:22,25.53
2021-10-02 18:57:22,25.53
2021-10-02 19:02:22,25.47
2021-10-02 19:07:22,25.46
2021-10-02 19:12:23,25.5
2021-10-02 19:17:23,25.53
2021-10-02 19:22:23,25.43
2021-10-02 19:27:23,25.4
2021-10-02 19:32:23,25.37
2021-10-02 19:37:24,25.4
2021-10-02 19:42:23,25.2
2021-10-02 19:47:23,25.03
2021-10-02 19:52:22,24.83
2021-10-02 19:57:22,24.83
2021-10-02 20:02:22,24.9
2021-10-02 20:07:22,24.96
2021-10-02 20:12:22,25.13
2021-10-02 20:17:22,24.83
2021-10-02 20:22:22,24.5
2021-10-02 20:27:22,24.23
2021-10-02 20:32:22,24
2021-10-02 20:37:22,24.06
2021-10-02 20:42:55,24.3
2021-10-02 20:47:23,24.23
2021-10-02 20:52:23,24.06
2021-10-02 20:57:23,24.03
2021-10-02 21:02:23,24.2
2021-10-02 21:07:23,24.17
2021-10-02 21:12:24,24.03
2021-10-02 21:17:23,24.13
2021-10-02 21:22:22,24.2
2021-10-02 21:27:22,24.17
2021-10-02 21:32:22,24.17
2021-10-02 21:37:22,24.07
2021-10-02 21:42:22,24.03
2021-10-02 21:47:22,24.16
2021-10-02 21:52:22,24.16
2021-10-02 21:57:22,24.2
2021-10-02 22:02:23,24.16
2021-10-02 22:07:23,24.26
2021-10-02 22:12:23,24.33
2021-10-02 22:17:23,24.16
2021-10-02 22:22:23,24.16
2021-10-02 22:27:23,24.2
2021-10-02 22:32:23,24.13
2021-10-02 22:37:23,24.2
2021-10-02 22:42:23,24.33
2021-10-02 22:47:24,24.33
2021-10-02 22:52:22,24.33
2021-10-02 22:57:22,24.23
2021-10-02 23:02:22,24.2
2021-10-02 23:07:22,24.13
2021-10-02 23:12:22,24.03
2021-10-02 23:17:22,24
2021-10-02 23:22:22,23.93
2021-10-02 23:27:23,24.13
2021-10-02 23:32:23,24.17
2021-10-02 23:37:23,24.07
2021-10-02 23:42:23,24.2
2021-10-02 23:47:23,24.1
2021-10-02 23:52:23,24.13
2021-10-02 23:57:23,24.13
2021-10-03 00:02:23,24.07
2021-10-03 00:07:23,24.1
2021-10-03 00:12:23,24.07
2021-10-03 00:17:23,23.97
2021-10-03 00:22:22,23.93
2021-10-03 00:27:22,23.93
2021-10-03 00:32:22,23.93
2021-10-03 00:37:22,23.97
2021-10-03 00:42:22,23.96
2021-10-03 00:47:22,23.9
2021-10-03 00:52:23,23.83
2021-10-03 00:57:23,23.83
2021-10-03 01:02:23,23.83
2021-10-03 01:07:23,23.87
2021-10-03 01:12:23,23.87
2021-10-03 01:17:23,23.8
2021-10-03 01:22:23,23.8
2021-10-03 01:27:24,23.8
2021-10-03 01:32:22,23.77
2021-10-03 01:37:22,23.77
2021-10-03 01:42:22,23.83
2021-10-03 01:47:22,23.73
2021-10-03 01:52:22,23.7
2021-10-03 01:57:22,23.7
2021-10-03 03:02:23,23.67
2021-10-03 03:07:23,23.7
2021-10-03 03:12:23,23.73
2021-10-03 03:17:23,23.7
2021-10-03 03:22:23,23.7
2021-10-03 03:27:23,23.7
2021-10-03 03:32:23,23.77
2021-10-03 03:37:23,24.07
2021-10-03 03:42:23,23.97
2021-10-03 03:47:23,23.67
2021-10-03 03:52:23,23.7
2021-10-03 03:57:23,23.76
2021-10-03 04:02:23,23.73
2021-10-03 04:07:22,23.7
2021-10-03 04:12:22,23.5
2021-10-03 04:17:22,23.5
2021-10-03 04:22:22,23.43
2021-10-03 04:27:23,23.4
2021-10-03 04:32:22,23.33
2021-10-03 04:37:55,23.36
2021-10-03 04:42:23,23.26
2021-10-03 04:47:55,23.2
2021-10-03 04:52:23,23.26
2021-10-03 04:57:23,23.26
2021-10-03 05:02:23,23.1
2021-10-03 05:07:22,23.2
2021-10-03 05:12:22,23.3
2021-10-03 05:17:22,23.2
2021-10-03 05:22:22,23.1
2021-10-03 05:27:23,23.13
2021-10-03 05:32:23,23
2021-10-03 05:37:23,23.03
2021-10-03 05:42:23,23
2021-10-03 05:47:23,22.96
2021-10-03 05:52:23,22.96
2021-10-03 05:57:23,22.93
2021-10-03 06:02:23,23
2021-10-03 06:07:23,22.96
2021-10-03 06:12:24,23.03
2021-10-03 06:17:23,23.03
2021-10-03 06:22:23,22.93
2021-10-03 06:27:23,22.93
2021-10-03 06:32:24,22.93
2021-10-03 06:37:22,22.9
2021-10-03 06:42:22,23.03
2021-10-03 06:47:22,22.93
2021-10-03 06:52:23,23
2021-10-03 06:57:23,23
2021-10-03 07:02:23,23
2021-10-03 07:07:23,23.03
2021-10-03 07:12:23,23.03
2021-10-03 07:17:23,22.96
2021-10-03 07:22:23,22.93
2021-10-03 07:27:23,22.96
2021-10-03 07:32:23,23.03
2021-10-03 07:37:23,23.06
2021-10-03 07:42:23,23.03
2021-10-03 07:47:22,23.23
2021-10-03 07:52:22,23.06
2021-10-03 07:57:22,23.03
2021-10-03 08:02:22,23.03
2021-10-03 08:07:23,23.13
2021-10-03 08:12:23,23.2
2021-10-03 08:17:23,23.23
2021-10-03 08:22:23,23.4
2021-10-03 08:27:23,23.37
2021-10-03 08:32:23,23.43
2021-10-03 08:37:23,23.53
2021-10-03 08:42:23,23.86
2021-10-03 08:47:23,24.13
2021-10-03 08:52:23,24.46
2021-10-03 08:57:23,24.63
2021-10-03 09:02:23,25
2021-10-03 09:07:23,25.27
2021-10-03 09:12:23,25.73
2021-10-03 09:17:22,25.9
2021-10-03 09:22:22,26.03
2021-10-03 09:27:22,26.3
2021-10-03 09:32:22,26.63
2021-10-03 09:37:23,26.8
2021-10-03 09:42:23,26.43
2021-10-03 09:47:23,26.6
2021-10-03 09:52:23,27.1
2021-10-03 09:57:23,27.5
2021-10-03 10:02:23,27.57
2021-10-03 10:07:23,27.3
2021-10-03 10:12:23,27.37
2021-10-03 10:17:23,27.86
2021-10-03 10:22:23,28.26
2021-10-03 10:27:23,28.2
2021-10-03 10:32:23,28.53
2021-10-03 10:37:23,29.1
2021-10-03 10:42:23,29.16
2021-10-03 10:47:22,29.16
2021-10-03 10:52:22,29.2
2021-10-03 10:57:22,29.5
2021-10-03 11:02:23,29.17
2021-10-03 11:07:23,29.36
2021-10-03 11:12:23,29.86
2021-10-03 11:17:23,29.3
2021-10-03 11:22:23,28.53
2021-10-03 11:27:23,29.63
2021-10-03 11:32:23,30
2021-10-03 11:37:23,29.96
2021-10-03 11:42:23,29.77
2021-10-03 11:47:55,29.66
2021-10-03 11:52:23,29.33
2021-10-03 11:57:23,29.53
2021-10-03 12:02:23,29.97
2021-10-03 12:07:23,29.73
2021-10-03 12:12:23,30.23
2021-10-03 12:17:23,30.06
2021-10-03 12:22:23,29.87
2021-10-03 12:27:23,29.96
2021-10-03 12:32:22,30.53
2021-10-03 12:37:23,30.9
2021-10-03 12:42:23,29.8
2021-10-03 12:47:23,30.6
2021-10-03 12:52:23,30.27
2021-10-03 12:57:23,30.8
2021-10-03 13:02:24,30.53
2021-10-03 13:07:23,30.36
2021-10-03 13:12:23,30.46
2021-10-03 13:17:23,30.67
2021-10-03 13:22:23,30.33
2021-10-03 13:27:23,30.3
2021-10-03 13:32:23,30.47
2021-10-03 13:37:23,30.56
2021-10-03 13:42:23,30.87
2021-10-03 13:47:23,31.36
2021-10-03 13:52:23,31.07
2021-10-03 13:57:23,31.16
2021-10-03 14:02:23,31.13
2021-10-03 14:07:23,30.73
2021-10-03 14:12:23,30.87
2021-10-03 14:17:23,30.93
2021-10-03 14:22:23,30.67
2021-10-03 14:27:23,31.26
2021-10-03 14:32:23,31.9
2021-10-03 14:37:23,31.96
2021-10-03 14:42:22,31.9
2021-10-03 14:47:23,31.2
2021-10-03 14:52:23,30.8
2021-10-03 14:57:23,30.73
2021-10-03 15:02:23,31.57
2021-10-03 15:07:23,32
2021-10-03 15:12:23,31.47
2021-10-03 15:17:23,31.06
2021-10-03 15:22:55,31.2
2021-10-03 15:27:23,31.96
2021-10-03 15:32:23,31.87
2021-10-03 15:37:23,31.73
2021-10-03 15:42:23,31.6
2021-10-03 15:47:23,31.8
2021-10-03 15:52:23,31.47
2021-10-03 15:57:23,32.13
2021-10-03 16:02:23,32.07
2021-10-03 16:07:23,31.26
2021-10-03 16:12:23,31.53
2021-10-03 16:17:23,31.47
2021-10-03 16:22:23,30.96
2021-10-03 16:27:23,29.73
2021-10-03 16:32:23,29.3
2021-10-03 16:37:23,28.9
2021-10-03 16:42:23,28.5
2021-10-03 16:47:23,28.33
2021-10-03 16:52:23,28.13
2021-10-03 16:57:23,28.07
2021-10-03 17:02:23,27.86
2021-10-03 17:07:23,27.77
2021-10-03 17:12:23,27.86
2021-10-03 17:17:23,27.87
2021-10-03 17:22:23,28.06
2021-10-03 17:27:23,28.07
2021-10-03 17:32:24,27.93
2021-10-03 17:37:23,27.83
2021-10-03 17:42:23,27.8
2021-10-03 17:47:23,27.73
2021-10-03 17:52:23,27.77
2021-10-03 17:57:23,27.73
2021-10-03 18:02:23,27.73
2021-10-03 18:07:23,27.73
2021-10-03 18:12:23,27.73
2021-10-03 18:17:23,27.67
2021-10-03 18:22:23,27.5
2021-10-03 18:27:23,27.43
2021-10-03 18:32:23,27.4
2021-10-03 18:37:23,27.46
2021-10-03 18:42:23,27.5
2021-10-03 18:47:23,27.46
2021-10-03 18:52:23,27.5
2021-10-03 18:57:23,27.43
2021-10-03 19:02:24,27.46
2021-10-03 19:07:24,27.47
2021-10-03 19:12:24,27.47
2021-10-03 19:17:23,27.5
2021-10-03 19:22:55,27.47
2021-10-03 19:27:23,27.47
2021-10-03 19:32:23,27.5
2021-10-03 19:37:23,27.5
2021-10-03 19:42:23,27.53
2021-10-03 19:47:23,27.53
2021-10-03 19:52:23,27.43
2021-10-03 19:57:23,27.4
2021-10-03 20:02:23,27.36
2021-10-03 20:07:23,27.4
2021-10-03 20:12:23,27.33
2021-10-03 20:17:23,27.33
2021-10-03 20:22:23,27.33
2021-10-03 20:27:23,27.33
2021-10-03 20:32:24,27.3
2021-10-03 20:37:24,27.26
2021-10-03 20:42:24,27.23
2021-10-03 20:47:23,27.23
2021-10-03 20:52:23,27.13
2021-10-03 20:57:23,27.13
2021-10-03 21:02:24,27.13
2021-10-03 21:07:23,27.16
2021-10-03 21:12:23,27.1
2021-10-03 21:17:24,27.03
2021-10-03 21:22:23,27.1
2021-10-03 21:27:23,27.06
2021-10-03 21:32:24,27.07
2021-10-03 21:37:23,27.13
2021-10-03 21:42:23,27.1
2021-10-03 21:47:24,27.13
2021-10-03 21:52:24,27.1
2021-10-03 21:57:23,27.13
2021-10-03 22:02:24,27.13
2021-10-03 22:07:24,27.07
2021-10-03 22:12:24,27
2021-10-03 22:17:23,26.96
2021-10-03 22:22:23,26.9
2021-10-03 22:27:23,26.93
2021-10-03 22:32:23,26.93
2021-10-03 22:37:23,26.96
2021-10-03 22:42:23,27
2021-10-03 22:47:23,27
2021-10-03 22:52:23,27.03
2021-10-03 22:57:24,27.07
2021-10-03 23:02:23,27.07
2021-10-03 23:07:23,26.96
2021-10-03 23:12:24,26.93
2021-10-03 23:17:23,26.87
2021-10-03 23:22:23,26.8
2021-10-03 23:27:24,26.76
2021-10-03 23:32:24,26.87
2021-10-03 23:37:24,26.83
2021-10-03 23:42:24,26.83
2021-10-03 23:47:23,26.93
2021-10-03 23:52:23,26.97
2021-10-03 23:57:24,26.9
2021-10-04 00:02:23,26.82
2021-10-04 00:07:23,26.86
2021-10-04 00:12:24,27.1
2021-10-04 00:17:23,27.16
2021-10-04 00:22:23,27.4
2021-10-04 00:27:23,27.4
2021-10-04 00:32:23,27.4
2021-10-04 00:37:23,27.3
2021-10-04 00:42:24,27.16
2021-10-04 00:47:23,27.1
2021-10-04 00:52:23,27
2021-10-04 00:57:23,27
2021-10-04 01:02:23,26.93
2021-10-04 01:07:23,26.93
2021-10-04 01:12:23,27
2021-10-04 01:17:23,26.93
2021-10-04 01:22:23,26.9
2021-10-04 01:27:23,26.9
2021-10-04 01:32:24,26.9
2021-10-04 01:37:24,26.93
2021-10-04 01:42:24,26.97
2021-10-04 01:47:24,26.87
2021-10-04 01:52:24,26.86
2021-10-04 01:57:24,26.76
2021-10-04 02:02:24,26.83
2021-10-04 02:07:24,26.93
2021-10-04 02:12:23,26.86
2021-10-04 02:17:23,26.87
2021-10-04 02:22:23,26.87
2021-10-04 02:27:23,26.76
2021-10-04 02:32:23,26.83
2021-10-04 02:37:23,26.8
2021-10-04 02:42:23,26.93
2021-10-04 02:47:23,26.8
2021-10-04 02:52:23,26.9
2021-10-04 02:57:24,26.93
2021-10-04 03:02:24,27
2021-10-04 03:07:24,27.1
2021-10-04 03:12:24,27.3
2021-10-04 03:17:24,27.43
2021-10-04 03:22:24,27.4
2021-10-04 03:27:24,27.36
2021-10-04 03:32:24,27.37
2021-10-04 03:37:23,27.33
2021-10-04 03:42:23,27.36
2021-10-04 03:47:23,27.5
2021-10-04 03:52:23,27.57
2021-10-04 03:57:23,27.5
2021-10-04 04:02:23,27.36
2021-10-04 04:07:23,27.3
2021-10-04 04:12:23,27.3
2021-10-04 04:17:24,27.33
2021-10-04 04:22:24,27.16
2021-10-04 04:27:23,27.03
2021-10-04 04:32:24,26.93
2021-10-04 04:37:24,27.1
2021-10-04 04:42:24,27.2
2021-10-04 04:47:24,27.27
2021-10-04 04:52:24,27.1
2021-10-04 04:57:24,27.06
2021-10-04 05:02:24,27
2021-10-04 05:07:23,27
2021-10-04 05:12:23,27.03
2021-10-04 05:17:23,26.83
2021-10-04 05:22:23,26.87
2021-10-04 05:27:23,26.76
2021-10-04 05:32:23,26.73
2021-10-04 05:37:23,26.73
2021-10-04 05:42:23,26.7
2021-10-04 05:47:24,26.76
