1,1.098611
2,2.8631923
3,2.765942
4,0
5,0
6,0
7,0
8,0
9,0
10,1.7930552
11,3.695138
12,0.59652567
13,4.9993
14,5.0611067
15,3.4536621
16,0.60000026
17,0
18,0
19,0
20,0
21,0
22,0
23,0.35833344
24,1.3611103
25,0.8999991
26,0
27,0
28,0
29,0
30,0
31,0
