1,4.959688
2,5.1911793
3,6.26384
4,6.5445824
5,6.789793
6,6.80882
7,5.9242
8,5.4017725
9,6.3013883
10,3.8572226
11,1.9371867
12,3.2937489
13,2.7623255
14,5.503857
15,5.519023
16,6.154758
17,6.8636765
18,7.364863
19,5.5256944
20,7.1726727
21,6.86389
22,6.464687
23,7.2337832
24,7.142187
25,7.3584003
26,6.648264
27,6.956007
28,6.5790977
29,6.28875
30,5.6662855
31,7.3140607
